CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-01-01 00:00,mm,30.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-02-01 00:00,mm,54.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-03-01 00:00,mm,60,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-04-01 00:00,mm,156.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-05-01 00:00,mm,210.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-06-01 00:00,mm,51.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-07-01 00:00,mm,64.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-08-01 00:00,mm,73.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-09-01 00:00,mm,88.8,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-10-01 00:00,mm,314.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-11-01 00:00,mm,54.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1987-12-01 00:00,mm,86,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1988-01-01 00:00,mm,16.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1988-02-01 00:00,mm,43,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1988-03-01 00:00,mm,0.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1988-04-01 00:00,mm,213.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1988-05-01 00:00,mm,65.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1988-06-01 00:00,mm,119.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1988-07-01 00:00,mm,129.7,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1988-08-01 00:00,mm,256.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1988-09-01 00:00,mm,126.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1988-11-01 00:00,mm,57.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1988-12-01 00:00,mm,125.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1989-04-01 00:00,mm,59.8,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1989-05-01 00:00,mm,97.7,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1989-06-01 00:00,mm,220.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1989-07-01 00:00,mm,77.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1989-08-01 00:00,mm,36.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1989-10-01 00:00,mm,143.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1989-11-01 00:00,mm,70.8,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1989-12-01 00:00,mm,52.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1990-01-01 00:00,mm,38.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1990-03-01 00:00,mm,112.5,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1990-04-01 00:00,mm,137.7,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1990-05-01 00:00,mm,115.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1990-06-01 00:00,mm,62.5,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1990-07-01 00:00,mm,61.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1990-08-01 00:00,mm,0.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1990-09-01 00:00,mm,24.5,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1990-10-01 00:00,mm,186.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1990-11-01 00:00,mm,130.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1990-12-01 00:00,mm,65.7,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-01-01 00:00,mm,25.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-02-01 00:00,mm,74.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-03-01 00:00,mm,207.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-04-01 00:00,mm,146.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-05-01 00:00,mm,251.8,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-06-01 00:00,mm,66.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-07-01 00:00,mm,154.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-08-01 00:00,mm,39.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-09-01 00:00,mm,152,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-10-01 00:00,mm,87,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-11-01 00:00,mm,204,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1991-12-01 00:00,mm,33,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-01-01 00:00,mm,105,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-02-01 00:00,mm,26,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-03-01 00:00,mm,114,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-04-01 00:00,mm,100.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-05-01 00:00,mm,276,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-06-01 00:00,mm,31,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-07-01 00:00,mm,68,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-08-01 00:00,mm,4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-09-01 00:00,mm,290,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-10-01 00:00,mm,36,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-11-01 00:00,mm,113,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1992-12-01 00:00,mm,41,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-01-01 00:00,mm,86,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-02-01 00:00,mm,24,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-03-01 00:00,mm,108,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-04-01 00:00,mm,341,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-05-01 00:00,mm,153.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-06-01 00:00,mm,23,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-07-01 00:00,mm,20.8,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-08-01 00:00,mm,20.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-09-01 00:00,mm,166.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-10-01 00:00,mm,292.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-11-01 00:00,mm,274,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1993-12-01 00:00,mm,75.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-01-01 00:00,mm,138.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-02-01 00:00,mm,166.5,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-03-01 00:00,mm,355.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-04-01 00:00,mm,254.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-05-01 00:00,mm,344.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-06-01 00:00,mm,64.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-07-01 00:00,mm,141.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-08-01 00:00,mm,11.7,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-09-01 00:00,mm,76.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-10-01 00:00,mm,114.8,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-11-01 00:00,mm,218.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1994-12-01 00:00,mm,27,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-01-01 00:00,mm,5.8,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-02-01 00:00,mm,48,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-03-01 00:00,mm,28.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-04-01 00:00,mm,6.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-05-01 00:00,mm,114.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-06-01 00:00,mm,21.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-07-01 00:00,mm,91.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-08-01 00:00,mm,99.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-09-01 00:00,mm,108.5,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-10-01 00:00,mm,195.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-11-01 00:00,mm,84.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1995-12-01 00:00,mm,160.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-01-01 00:00,mm,0,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-02-01 00:00,mm,41.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-03-01 00:00,mm,181.7,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-04-01 00:00,mm,172.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-05-01 00:00,mm,154,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-06-01 00:00,mm,61,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-07-01 00:00,mm,154.5,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-08-01 00:00,mm,77.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-09-01 00:00,mm,131.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-10-01 00:00,mm,201.5,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-11-01 00:00,mm,143.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1996-12-01 00:00,mm,12,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-01-01 00:00,mm,12,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-02-01 00:00,mm,15,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-03-01 00:00,mm,218.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-04-01 00:00,mm,81.5,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-05-01 00:00,mm,132.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-06-01 00:00,mm,151.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-07-01 00:00,mm,0,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-08-01 00:00,mm,0,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-09-01 00:00,mm,105.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-10-01 00:00,mm,216.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-11-01 00:00,mm,66.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1997-12-01 00:00,mm,119.7,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-01-01 00:00,mm,42,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-02-01 00:00,mm,183.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-03-01 00:00,mm,221,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-04-01 00:00,mm,370,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-05-01 00:00,mm,311.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-06-01 00:00,mm,84.7,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-07-01 00:00,mm,5,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-08-01 00:00,mm,71.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-09-01 00:00,mm,121.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-10-01 00:00,mm,203.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-11-01 00:00,mm,182.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1998-12-01 00:00,mm,78.5,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-01-01 00:00,mm,39.7,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-02-01 00:00,mm,222.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-03-01 00:00,mm,103.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-04-01 00:00,mm,345,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-05-01 00:00,mm,178.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-06-01 00:00,mm,166.1,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-07-01 00:00,mm,25.8,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-08-01 00:00,mm,109.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-09-01 00:00,mm,107.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-10-01 00:00,mm,212.7,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-11-01 00:00,mm,109.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,1999-12-01 00:00,mm,55.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-01-01 00:00,mm,89.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-02-01 00:00,mm,109.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-03-01 00:00,mm,81.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-04-01 00:00,mm,217.3,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-05-01 00:00,mm,247.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-06-01 00:00,mm,185.6,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-07-01 00:00,mm,12.8,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-08-01 00:00,mm,65.9,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-09-01 00:00,mm,162.2,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-10-01 00:00,mm,296.4,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-11-01 00:00,mm,114.7,Definitivo
21215080,CHICORAL [21215080],PRECIPITACION,Precipitación total mensual,2000-12-01 00:00,mm,170.6,Definitivo
